"Step","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MIN","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MAX","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MIN","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MAX"
"30382","","","","0.03577226400375366","0.03577226400375366","0.03577226400375366"
"30383","","","","0.025363579392433167","0.025363579392433167","0.025363579392433167"
"30384","","","","0.048685748130083084","0.048685748130083084","0.048685748130083084"
"30388","","","","0.03714865446090698","0.03714865446090698","0.03714865446090698"
"30390","","","","0.07821381092071533","0.07821381092071533","0.07821381092071533"
"30391","0.020087603479623795","0.020087603479623795","0.020087603479623795","","",""
"30392","0.1206182986497879","0.1206182986497879","0.1206182986497879","","",""
"30395","","","","0.04746139049530029","0.04746139049530029","0.04746139049530029"
"30396","0.03015562705695629","0.03015562705695629","0.03015562705695629","","",""
"30397","0.022639978677034378","0.022639978677034378","0.022639978677034378","","",""
"30402","","","","0.08639350533485413","0.08639350533485413","0.08639350533485413"
"30413","","","","0.009110864251852036","0.009110864251852036","0.009110864251852036"
"30436","0.01582038588821888","0.01582038588821888","0.01582038588821888","","",""
"30437","","","","0.017013762146234512","0.017013762146234512","0.017013762146234512"
"30438","","","","0.034155622124671936","0.034155622124671936","0.034155622124671936"
"30447","","","","0.029149435460567474","0.029149435460567474","0.029149435460567474"
"30449","","","","0.02540471963584423","0.02540471963584423","0.02540471963584423"
"30451","0.02604258991777897","0.02604258991777897","0.02604258991777897","","",""
"30462","0.0493965819478035","0.0493965819478035","0.0493965819478035","","",""
"30467","0.015456887893378735","0.015456887893378735","0.015456887893378735","","",""
"30478","0.05939526483416557","0.05939526483416557","0.05939526483416557","","",""
"30482","0.035313867032527924","0.035313867032527924","0.035313867032527924","","",""
"30486","0.01269189827144146","0.01269189827144146","0.01269189827144146","","",""
"30491","0.004805008880794048","0.004805008880794048","0.004805008880794048","","",""
"30493","","","","0.04046184942126274","0.04046184942126274","0.04046184942126274"
"30496","0.0051182946190238","0.0051182946190238","0.0051182946190238","","",""
"30498","0.013786680996418","0.013786680996418","0.013786680996418","","",""
"30501","","","","0.010327557101845741","0.010327557101845741","0.010327557101845741"
"30503","0.0206589512526989","0.0206589512526989","0.0206589512526989","","",""
"30507","","","","0.013806247152388096","0.013806247152388096","0.013806247152388096"
"30512","0.012928084470331669","0.012928084470331669","0.012928084470331669","","",""
"30518","0.03244837373495102","0.03244837373495102","0.03244837373495102","","",""
"30524","0.03935401141643524","0.03935401141643524","0.03935401141643524","","",""
"30530","","","","0.03705652058124542","0.03705652058124542","0.03705652058124542"
"30536","","","","0.11350798606872559","0.11350798606872559","0.11350798606872559"
"30548","","","","0.0765424445271492","0.0765424445271492","0.0765424445271492"
"30552","0.006198327988386154","0.006198327988386154","0.006198327988386154","","",""
"30553","0.03504498302936554","0.03504498302936554","0.03504498302936554","","",""
"30556","","","","0.03288332000374794","0.03288332000374794","0.03288332000374794"
"30557","0.008287791162729263","0.008287791162729263","0.008287791162729263","","",""
"30566","0.01336707454174757","0.01336707454174757","0.01336707454174757","","",""
"30567","0.04201843962073326","0.04201843962073326","0.04201843962073326","","",""
"30577","0.036080267280340195","0.036080267280340195","0.036080267280340195","0.09769292175769806","0.09769292175769806","0.09769292175769806"
"30578","","","","0.05851661041378975","0.05851661041378975","0.05851661041378975"
"30580","","","","0.058683790266513824","0.058683790266513824","0.058683790266513824"
"30587","0.029662523418664932","0.029662523418664932","0.029662523418664932","","",""
"30591","0.028913401067256927","0.028913401067256927","0.028913401067256927","","",""
"30597","","","","0.09276299178600311","0.09276299178600311","0.09276299178600311"
"30604","0.023725159466266632","0.023725159466266632","0.023725159466266632","","",""
"30608","0.013196715153753757","0.013196715153753757","0.013196715153753757","","",""
"30620","","","","0.04928533360362053","0.04928533360362053","0.04928533360362053"
"30629","0.07365977019071579","0.07365977019071579","0.07365977019071579","","",""
"30644","","","","0.0659177303314209","0.0659177303314209","0.0659177303314209"
"30648","","","","0.09472493827342987","0.09472493827342987","0.09472493827342987"
"30650","0.039883386343717575","0.039883386343717575","0.039883386343717575","","",""
"30651","0.02843688242137432","0.02843688242137432","0.02843688242137432","","",""
"30653","0.03661421686410904","0.03661421686410904","0.03661421686410904","","",""
"30660","0.01773129776120186","0.01773129776120186","0.01773129776120186","","",""
"30664","0.015220368281006813","0.015220368281006813","0.015220368281006813","","",""
"30665","0.05334531515836716","0.05334531515836716","0.05334531515836716","","",""
"30667","0.011740893125534058","0.011740893125534058","0.011740893125534058","","",""
"30680","","","","0.0695248618721962","0.0695248618721962","0.0695248618721962"
"30684","0.04087613895535469","0.04087613895535469","0.04087613895535469","","",""
"30688","","","","0.0728985071182251","0.0728985071182251","0.0728985071182251"
"30689","","","","0.02344965562224388","0.02344965562224388","0.02344965562224388"
"30692","0.03681845963001251","0.03681845963001251","0.03681845963001251","","",""
"30693","","","","0.04802940413355827","0.04802940413355827","0.04802940413355827"
"30697","0.028648914769291878","0.028648914769291878","0.028648914769291878","","",""
"30700","0.018991760909557343","0.018991760909557343","0.018991760909557343","","",""
"30702","","","","0.028366250917315483","0.028366250917315483","0.028366250917315483"
"30707","","","","0.016649385914206505","0.016649385914206505","0.016649385914206505"
"30711","0.02840549312531948","0.02840549312531948","0.02840549312531948","","",""
"30715","0.012708762660622597","0.012708762660622597","0.012708762660622597","0.04132130369544029","0.04132130369544029","0.04132130369544029"
"30717","0.016936274245381355","0.016936274245381355","0.016936274245381355","","",""
"30718","0.028045322746038437","0.028045322746038437","0.028045322746038437","","",""
"30723","0.0110864182934165","0.0110864182934165","0.0110864182934165","","",""
"30725","","","","0.03942611813545227","0.03942611813545227","0.03942611813545227"
"30726","0.015374531038105488","0.015374531038105488","0.015374531038105488","","",""
"30727","0.030963992699980736","0.030963992699980736","0.030963992699980736","","",""
"30729","","","","0.0369056761264801","0.0369056761264801","0.0369056761264801"
"30732","","","","0.032615359872579575","0.032615359872579575","0.032615359872579575"
"30737","0.01503651775419712","0.01503651775419712","0.01503651775419712","","",""
"30738","","","","0.034852880984544754","0.034852880984544754","0.034852880984544754"
"30744","0.03386939316987991","0.03386939316987991","0.03386939316987991","","",""
"30745","0.07378587871789932","0.07378587871789932","0.07378587871789932","","",""
"30750","0.012490678578615189","0.012490678578615189","0.012490678578615189","","",""
"30754","0.04130159690976143","0.04130159690976143","0.04130159690976143","","",""
"30762","0.011392209678888321","0.011392209678888321","0.011392209678888321","","",""
"30766","","","","0.025419127196073532","0.025419127196073532","0.025419127196073532"
"30768","","","","0.02397516742348671","0.02397516742348671","0.02397516742348671"
"30774","","","","0.05946483835577965","0.05946483835577965","0.05946483835577965"
"30775","","","","0.06664068251848221","0.06664068251848221","0.06664068251848221"
"30776","0.02230699546635151","0.02230699546635151","0.02230699546635151","","",""
"30777","","","","0.0771360993385315","0.0771360993385315","0.0771360993385315"
"30786","","","","0.09164648503065109","0.09164648503065109","0.09164648503065109"
"30787","0.040498923510313034","0.040498923510313034","0.040498923510313034","","",""
"30788","0.03844520449638367","0.03844520449638367","0.03844520449638367","","",""
"30791","","","","0.024762475863099098","0.024762475863099098","0.024762475863099098"
"30793","","","","0.01537387352436781","0.01537387352436781","0.01537387352436781"
"30803","","","","0.02483631856739521","0.02483631856739521","0.02483631856739521"
"30805","0.012134990654885769","0.012134990654885769","0.012134990654885769","","",""
"30808","","","","0.02613806538283825","0.02613806538283825","0.02613806538283825"
"30814","0.020054040476679802","0.020054040476679802","0.020054040476679802","","",""
"30816","","","","0.0723889172077179","0.0723889172077179","0.0723889172077179"
"30840","0.028299277648329735","0.028299277648329735","0.028299277648329735","","",""
"30842","0.014738781377673149","0.014738781377673149","0.014738781377673149","","",""
"30846","","","","0.03166443854570389","0.03166443854570389","0.03166443854570389"
"30849","","","","0.08252784609794617","0.08252784609794617","0.08252784609794617"
"30866","0.012783766724169254","0.012783766724169254","0.012783766724169254","","",""
"30869","","","","0.02617202326655388","0.02617202326655388","0.02617202326655388"
"30870","","","","0.018532225862145424","0.018532225862145424","0.018532225862145424"
"30878","0.008874938823282719","0.008874938823282719","0.008874938823282719","","",""
"30879","","","","0.020548127591609955","0.020548127591609955","0.020548127591609955"
"30880","","","","0.03094845823943615","0.03094845823943615","0.03094845823943615"
"30887","","","","0.04378052055835724","0.04378052055835724","0.04378052055835724"
"30898","0.03828532248735428","0.03828532248735428","0.03828532248735428","","",""
"30907","","","","0.020053904503583908","0.020053904503583908","0.020053904503583908"
"30926","","","","0.11140784621238708","0.11140784621238708","0.11140784621238708"
"30927","","","","0.019304247573018074","0.019304247573018074","0.019304247573018074"
"30929","0.02498372085392475","0.02498372085392475","0.02498372085392475","","",""
"30944","","","","0.026437506079673767","0.026437506079673767","0.026437506079673767"
"30947","","","","0.0466344840824604","0.0466344840824604","0.0466344840824604"
"30952","","","","0.030968330800533295","0.030968330800533295","0.030968330800533295"
"30959","","","","0.04667052999138832","0.04667052999138832","0.04667052999138832"
"30960","","","","0.04859527572989464","0.04859527572989464","0.04859527572989464"
"30967","0.01770520769059658","0.01770520769059658","0.01770520769059658","0.07938763499259949","0.07938763499259949","0.07938763499259949"
"30970","0.028381850570440292","0.028381850570440292","0.028381850570440292","","",""
"30976","0.011309429071843624","0.011309429071843624","0.011309429071843624","","",""
"30981","","","","0.04092501848936081","0.04092501848936081","0.04092501848936081"
"30987","0.024365318939089775","0.024365318939089775","0.024365318939089775","0.012212551198899746","0.012212551198899746","0.012212551198899746"
"30994","0.009039351716637611","0.009039351716637611","0.009039351716637611","","",""
"30996","","","","0.025625457987189293","0.025625457987189293","0.025625457987189293"
"30997","","","","0.02175469696521759","0.02175469696521759","0.02175469696521759"
"30998","0.04039904475212097","0.04039904475212097","0.04039904475212097","","",""
"31002","0.03299827501177788","0.03299827501177788","0.03299827501177788","","",""
"31004","0.03389367833733559","0.03389367833733559","0.03389367833733559","0.05156339332461357","0.05156339332461357","0.05156339332461357"
"31005","0.05720094218850136","0.05720094218850136","0.05720094218850136","","",""
"31008","0.016345838084816933","0.016345838084816933","0.016345838084816933","","",""
"31016","","","","0.021291039884090424","0.021291039884090424","0.021291039884090424"
"31021","0.03449942171573639","0.03449942171573639","0.03449942171573639","","",""
"31022","0.04405851662158966","0.04405851662158966","0.04405851662158966","","",""
