"Step","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MIN","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MAX","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MIN","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MAX","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MIN","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MAX"
"2737","2.282029151916504","2.282029151916504","2.282029151916504","2.4376871585845947","2.4376871585845947","2.4376871585845947","2.434107780456543","2.434107780456543","2.434107780456543"
"2738","2.389997720718384","2.389997720718384","2.389997720718384","2.5186386108398438","2.5186386108398438","2.5186386108398438","2.1047921180725098","2.1047921180725098","2.1047921180725098"
"2739","2.174203395843506","2.174203395843506","2.174203395843506","2.56016206741333","2.56016206741333","2.56016206741333","2.5051655769348145","2.5051655769348145","2.5051655769348145"
"2740","2.5042331218719482","2.5042331218719482","2.5042331218719482","2.7285890579223633","2.7285890579223633","2.7285890579223633","2.3765087127685547","2.3765087127685547","2.3765087127685547"
"2741","2.268653631210327","2.268653631210327","2.268653631210327","2.6366782188415527","2.6366782188415527","2.6366782188415527","2.6778554916381836","2.6778554916381836","2.6778554916381836"
"2742","2.2026748657226562","2.2026748657226562","2.2026748657226562","2.4751474857330322","2.4751474857330322","2.4751474857330322","2.136770725250244","2.136770725250244","2.136770725250244"
"2743","2.6190543174743652","2.6190543174743652","2.6190543174743652","2.477163791656494","2.477163791656494","2.477163791656494","2.188652276992798","2.188652276992798","2.188652276992798"
"2744","2.3433473110198975","2.3433473110198975","2.3433473110198975","2.4301419258117676","2.4301419258117676","2.4301419258117676","2.2930517196655273","2.2930517196655273","2.2930517196655273"
"2745","2.2198588848114014","2.2198588848114014","2.2198588848114014","2.4361236095428467","2.4361236095428467","2.4361236095428467","2.476240873336792","2.476240873336792","2.476240873336792"
"2746","2.4580891132354736","2.4580891132354736","2.4580891132354736","2.547602653503418","2.547602653503418","2.547602653503418","2.2992336750030518","2.2992336750030518","2.2992336750030518"
"2747","2.145430326461792","2.145430326461792","2.145430326461792","2.5752925872802734","2.5752925872802734","2.5752925872802734","2.539457321166992","2.539457321166992","2.539457321166992"
"2748","2.239074945449829","2.239074945449829","2.239074945449829","2.4196534156799316","2.4196534156799316","2.4196534156799316","2.035947799682617","2.035947799682617","2.035947799682617"
"2749","2.6306283473968506","2.6306283473968506","2.6306283473968506","2.5037381649017334","2.5037381649017334","2.5037381649017334","2.1554768085479736","2.1554768085479736","2.1554768085479736"
"2750","2.282188653945923","2.282188653945923","2.282188653945923","2.3386359214782715","2.3386359214782715","2.3386359214782715","2.3549652099609375","2.3549652099609375","2.3549652099609375"
"2751","2.2586581707000732","2.2586581707000732","2.2586581707000732","2.772951602935791","2.772951602935791","2.772951602935791","2.2164440155029297","2.2164440155029297","2.2164440155029297"
"2752","2.3388006687164307","2.3388006687164307","2.3388006687164307","2.612332344055176","2.612332344055176","2.612332344055176","2.262355089187622","2.262355089187622","2.262355089187622"
"2753","2.710681200027466","2.710681200027466","2.710681200027466","2.475139617919922","2.475139617919922","2.475139617919922","2.185089111328125","2.185089111328125","2.185089111328125"
"2754","2.2610411643981934","2.2610411643981934","2.2610411643981934","2.280383348464966","2.280383348464966","2.280383348464966","2.609222888946533","2.609222888946533","2.609222888946533"
"2755","2.498124837875366","2.498124837875366","2.498124837875366","2.697354793548584","2.697354793548584","2.697354793548584","2.4255239963531494","2.4255239963531494","2.4255239963531494"
"2756","2.261040449142456","2.261040449142456","2.261040449142456","2.361558675765991","2.361558675765991","2.361558675765991","2.726635217666626","2.726635217666626","2.726635217666626"
"2757","2.358196258544922","2.358196258544922","2.358196258544922","2.6460607051849365","2.6460607051849365","2.6460607051849365","2.1048851013183594","2.1048851013183594","2.1048851013183594"
"2758","2.5161612033843994","2.5161612033843994","2.5161612033843994","2.5380423069000244","2.5380423069000244","2.5380423069000244","2.256042242050171","2.256042242050171","2.256042242050171"
"2759","2.2526233196258545","2.2526233196258545","2.2526233196258545","2.4902029037475586","2.4902029037475586","2.4902029037475586","2.0791118144989014","2.0791118144989014","2.0791118144989014"
"2760","2.353144884109497","2.353144884109497","2.353144884109497","2.4446029663085938","2.4446029663085938","2.4446029663085938","1.8885881900787354","1.8885881900787354","1.8885881900787354"
"2761","2.5988011360168457","2.5988011360168457","2.5988011360168457","2.326223373413086","2.326223373413086","2.326223373413086","2.301485061645508","2.301485061645508","2.301485061645508"
"2762","2.4233646392822266","2.4233646392822266","2.4233646392822266","2.4111881256103516","2.4111881256103516","2.4111881256103516","2.2376363277435303","2.2376363277435303","2.2376363277435303"
"2763","2.3884825706481934","2.3884825706481934","2.3884825706481934","2.708080768585205","2.708080768585205","2.708080768585205","2.3447577953338623","2.3447577953338623","2.3447577953338623"
"2764","2.427157163619995","2.427157163619995","2.427157163619995","2.5424327850341797","2.5424327850341797","2.5424327850341797","2.274172067642212","2.274172067642212","2.274172067642212"
"2765","2.3524954319000244","2.3524954319000244","2.3524954319000244","2.6359403133392334","2.6359403133392334","2.6359403133392334","2.2373063564300537","2.2373063564300537","2.2373063564300537"
"2766","2.371570110321045","2.371570110321045","2.371570110321045","2.515045642852783","2.515045642852783","2.515045642852783","2.3170835971832275","2.3170835971832275","2.3170835971832275"
"2767","2.4676296710968018","2.4676296710968018","2.4676296710968018","2.409458875656128","2.409458875656128","2.409458875656128","2.3342206478118896","2.3342206478118896","2.3342206478118896"
"2768","2.2524609565734863","2.2524609565734863","2.2524609565734863","2.4014782905578613","2.4014782905578613","2.4014782905578613","2.1551966667175293","2.1551966667175293","2.1551966667175293"
"2769","2.2811989784240723","2.2811989784240723","2.2811989784240723","2.651197910308838","2.651197910308838","2.651197910308838","2.466087818145752","2.466087818145752","2.466087818145752"
"2770","2.1992766857147217","2.1992766857147217","2.1992766857147217","2.848939895629883","2.848939895629883","2.848939895629883","2.3483059406280518","2.3483059406280518","2.3483059406280518"
"2771","2.158453941345215","2.158453941345215","2.158453941345215","2.675999879837036","2.675999879837036","2.675999879837036","2.230807065963745","2.230807065963745","2.230807065963745"
"2772","2.379777193069458","2.379777193069458","2.379777193069458","2.5605010986328125","2.5605010986328125","2.5605010986328125","2.346022367477417","2.346022367477417","2.346022367477417"
"2773","2.378323554992676","2.378323554992676","2.378323554992676","2.2987916469573975","2.2987916469573975","2.2987916469573975","2.1237711906433105","2.1237711906433105","2.1237711906433105"
"2774","2.434814929962158","2.434814929962158","2.434814929962158","2.534675121307373","2.534675121307373","2.534675121307373","2.331505298614502","2.331505298614502","2.331505298614502"
"2775","2.1438982486724854","2.1438982486724854","2.1438982486724854","2.5781891345977783","2.5781891345977783","2.5781891345977783","2.1379241943359375","2.1379241943359375","2.1379241943359375"
"2776","2.1141579151153564","2.1141579151153564","2.1141579151153564","2.436274766921997","2.436274766921997","2.436274766921997","2.3456156253814697","2.3456156253814697","2.3456156253814697"
"2777","2.358165979385376","2.358165979385376","2.358165979385376","2.6091647148132324","2.6091647148132324","2.6091647148132324","2.084235668182373","2.084235668182373","2.084235668182373"
"2778","2.218717575073242","2.218717575073242","2.218717575073242","2.734980821609497","2.734980821609497","2.734980821609497","2.5120198726654053","2.5120198726654053","2.5120198726654053"
"2779","2.4225070476531982","2.4225070476531982","2.4225070476531982","2.6273677349090576","2.6273677349090576","2.6273677349090576","2.1851768493652344","2.1851768493652344","2.1851768493652344"
"2780","2.6708145141601562","2.6708145141601562","2.6708145141601562","2.718435764312744","2.718435764312744","2.718435764312744","2.6578598022460938","2.6578598022460938","2.6578598022460938"
"2781","2.4322171211242676","2.4322171211242676","2.4322171211242676","2.345643997192383","2.345643997192383","2.345643997192383","2.3341896533966064","2.3341896533966064","2.3341896533966064"
"2782","2.185736656188965","2.185736656188965","2.185736656188965","2.487139940261841","2.487139940261841","2.487139940261841","2.1489155292510986","2.1489155292510986","2.1489155292510986"
"2783","2.441232204437256","2.441232204437256","2.441232204437256","2.6484968662261963","2.6484968662261963","2.6484968662261963","2.2954351902008057","2.2954351902008057","2.2954351902008057"
"2784","2.474454164505005","2.474454164505005","2.474454164505005","2.6555259227752686","2.6555259227752686","2.6555259227752686","2.2879440784454346","2.2879440784454346","2.2879440784454346"
"2785","2.479326009750366","2.479326009750366","2.479326009750366","2.396023988723755","2.396023988723755","2.396023988723755","2.374591827392578","2.374591827392578","2.374591827392578"
"2786","2.2535135746002197","2.2535135746002197","2.2535135746002197","2.541689872741699","2.541689872741699","2.541689872741699","2.2946975231170654","2.2946975231170654","2.2946975231170654"
"2787","2.6453750133514404","2.6453750133514404","2.6453750133514404","2.3501815795898438","2.3501815795898438","2.3501815795898438","2.469162940979004","2.469162940979004","2.469162940979004"
"2788","2.457923650741577","2.457923650741577","2.457923650741577","2.600710868835449","2.600710868835449","2.600710868835449","2.412303924560547","2.412303924560547","2.412303924560547"
"2789","2.6914117336273193","2.6914117336273193","2.6914117336273193","2.647115707397461","2.647115707397461","2.647115707397461","2.2703335285186768","2.2703335285186768","2.2703335285186768"
"2790","2.3272106647491455","2.3272106647491455","2.3272106647491455","2.6544580459594727","2.6544580459594727","2.6544580459594727","2.1610043048858643","2.1610043048858643","2.1610043048858643"
"2791","2.605574369430542","2.605574369430542","2.605574369430542","2.719581127166748","2.719581127166748","2.719581127166748","2.1675643920898438","2.1675643920898438","2.1675643920898438"
"2792","2.503633737564087","2.503633737564087","2.503633737564087","2.680720567703247","2.680720567703247","2.680720567703247","2.4292430877685547","2.4292430877685547","2.4292430877685547"
"2793","2.22526478767395","2.22526478767395","2.22526478767395","2.541780471801758","2.541780471801758","2.541780471801758","2.0860490798950195","2.0860490798950195","2.0860490798950195"
"2794","2.007744550704956","2.007744550704956","2.007744550704956","2.586743116378784","2.586743116378784","2.586743116378784","2.475137948989868","2.475137948989868","2.475137948989868"
"2795","2.7002859115600586","2.7002859115600586","2.7002859115600586","2.7396793365478516","2.7396793365478516","2.7396793365478516","2.573183536529541","2.573183536529541","2.573183536529541"
"2796","2.386903762817383","2.386903762817383","2.386903762817383","2.538663864135742","2.538663864135742","2.538663864135742","2.356583595275879","2.356583595275879","2.356583595275879"
"2797","2.2759413719177246","2.2759413719177246","2.2759413719177246","2.485034227371216","2.485034227371216","2.485034227371216","2.4885518550872803","2.4885518550872803","2.4885518550872803"
"2798","2.2674739360809326","2.2674739360809326","2.2674739360809326","2.6897940635681152","2.6897940635681152","2.6897940635681152","2.168503522872925","2.168503522872925","2.168503522872925"
"2799","2.3022243976593018","2.3022243976593018","2.3022243976593018","2.4510130882263184","2.4510130882263184","2.4510130882263184","2.2466046810150146","2.2466046810150146","2.2466046810150146"
"2800","2.2087931632995605","2.2087931632995605","2.2087931632995605","2.3777003288269043","2.3777003288269043","2.3777003288269043","2.280970335006714","2.280970335006714","2.280970335006714"
"2801","2.308448314666748","2.308448314666748","2.308448314666748","2.846073627471924","2.846073627471924","2.846073627471924","2.4420089721679688","2.4420089721679688","2.4420089721679688"
"2802","2.557882785797119","2.557882785797119","2.557882785797119","2.462526321411133","2.462526321411133","2.462526321411133","2.1976799964904785","2.1976799964904785","2.1976799964904785"
"2803","2.354729652404785","2.354729652404785","2.354729652404785","2.449774742126465","2.449774742126465","2.449774742126465","2.2780003547668457","2.2780003547668457","2.2780003547668457"
"2804","2.520867347717285","2.520867347717285","2.520867347717285","2.473586320877075","2.473586320877075","2.473586320877075","2.599181652069092","2.599181652069092","2.599181652069092"
"2805","2.1658594608306885","2.1658594608306885","2.1658594608306885","2.5858566761016846","2.5858566761016846","2.5858566761016846","2.36470103263855","2.36470103263855","2.36470103263855"
"2806","2.4291133880615234","2.4291133880615234","2.4291133880615234","2.7036077976226807","2.7036077976226807","2.7036077976226807","2.2845242023468018","2.2845242023468018","2.2845242023468018"
