"Step","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MAX","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MAX"
"1651","2.7264866828918457","2.7264866828918457","2.7264866828918457","2.8357322216033936","2.8357322216033936","2.8357322216033936"
"1657","","","","2.657352924346924","2.657352924346924","2.657352924346924"
"1659","","","","2.6738016605377197","2.6738016605377197","2.6738016605377197"
"1674","","","","2.867724657058716","2.867724657058716","2.867724657058716"
"1677","2.699390411376953","2.699390411376953","2.699390411376953","","",""
"1683","","","","2.810845136642456","2.810845136642456","2.810845136642456"
"1688","2.71151065826416","2.71151065826416","2.71151065826416","","",""
"1695","2.5487191677093506","2.5487191677093506","2.5487191677093506","","",""
"1697","","","","2.559629201889038","2.559629201889038","2.559629201889038"
"1698","2.764782428741455","2.764782428741455","2.764782428741455","","",""
"1703","2.5354011058807373","2.5354011058807373","2.5354011058807373","","",""
"1708","","","","2.5877459049224854","2.5877459049224854","2.5877459049224854"
"1710","3.0752780437469482","3.0752780437469482","3.0752780437469482","","",""
"1719","2.9919586181640625","2.9919586181640625","2.9919586181640625","","",""
"1720","3.149726390838623","3.149726390838623","3.149726390838623","","",""
"1721","","","","2.8145906925201416","2.8145906925201416","2.8145906925201416"
"1724","2.7048327922821045","2.7048327922821045","2.7048327922821045","","",""
"1727","2.664693832397461","2.664693832397461","2.664693832397461","","",""
"1729","","","","2.8991293907165527","2.8991293907165527","2.8991293907165527"
"1730","2.433245897293091","2.433245897293091","2.433245897293091","","",""
"1738","2.7486417293548584","2.7486417293548584","2.7486417293548584","","",""
"1740","","","","2.7024214267730713","2.7024214267730713","2.7024214267730713"
"1743","2.5171263217926025","2.5171263217926025","2.5171263217926025","","",""
"1747","","","","2.7350080013275146","2.7350080013275146","2.7350080013275146"
"1751","","","","2.960552930831909","2.960552930831909","2.960552930831909"
"1754","2.7616591453552246","2.7616591453552246","2.7616591453552246","","",""
"1755","2.95367431640625","2.95367431640625","2.95367431640625","","",""
"1756","2.6216440200805664","2.6216440200805664","2.6216440200805664","","",""
"1757","2.80710768699646","2.80710768699646","2.80710768699646","","",""
"1771","","","","2.8734731674194336","2.8734731674194336","2.8734731674194336"
"1776","","","","2.686781883239746","2.686781883239746","2.686781883239746"
"1780","2.858823776245117","2.858823776245117","2.858823776245117","2.8101985454559326","2.8101985454559326","2.8101985454559326"
"1786","","","","2.9398648738861084","2.9398648738861084","2.9398648738861084"
"1788","2.7192559242248535","2.7192559242248535","2.7192559242248535","","",""
"1794","","","","2.544463634490967","2.544463634490967","2.544463634490967"
"1795","","","","2.8999977111816406","2.8999977111816406","2.8999977111816406"
"1801","","","","2.750821352005005","2.750821352005005","2.750821352005005"
"1814","2.6982462406158447","2.6982462406158447","2.6982462406158447","","",""
"1815","","","","2.6320693492889404","2.6320693492889404","2.6320693492889404"
"1832","2.540715456008911","2.540715456008911","2.540715456008911","","",""
"1838","2.6017932891845703","2.6017932891845703","2.6017932891845703","","",""
"1839","","","","2.672652244567871","2.672652244567871","2.672652244567871"
"1845","2.701045513153076","2.701045513153076","2.701045513153076","","",""
"1855","","","","3.0044045448303223","3.0044045448303223","3.0044045448303223"
"1862","2.4705004692077637","2.4705004692077637","2.4705004692077637","","",""
"1873","","","","2.4175302982330322","2.4175302982330322","2.4175302982330322"
"1886","","","","2.5584850311279297","2.5584850311279297","2.5584850311279297"
"1889","","","","2.710646629333496","2.710646629333496","2.710646629333496"
"1891","2.7511634826660156","2.7511634826660156","2.7511634826660156","","",""
"1892","2.503314971923828","2.503314971923828","2.503314971923828","","",""
"1894","2.3291051387786865","2.3291051387786865","2.3291051387786865","","",""
"1899","2.6631104946136475","2.6631104946136475","2.6631104946136475","2.5775978565216064","2.5775978565216064","2.5775978565216064"
"1901","","","","2.939241409301758","2.939241409301758","2.939241409301758"
"1909","2.5152695178985596","2.5152695178985596","2.5152695178985596","","",""
"1914","2.569672107696533","2.569672107696533","2.569672107696533","","",""
"1918","3.0500009059906006","3.0500009059906006","3.0500009059906006","","",""
"1923","2.5680246353149414","2.5680246353149414","2.5680246353149414","","",""
"1924","","","","2.316246747970581","2.316246747970581","2.316246747970581"
"1925","2.5200908184051514","2.5200908184051514","2.5200908184051514","","",""
"1928","2.828233003616333","2.828233003616333","2.828233003616333","","",""
"1948","2.5629539489746094","2.5629539489746094","2.5629539489746094","","",""
"1958","","","","2.604978561401367","2.604978561401367","2.604978561401367"
"1966","","","","2.6054468154907227","2.6054468154907227","2.6054468154907227"
"1974","","","","2.6815145015716553","2.6815145015716553","2.6815145015716553"
"1975","2.9123709201812744","2.9123709201812744","2.9123709201812744","2.5246472358703613","2.5246472358703613","2.5246472358703613"
"1978","","","","2.5982770919799805","2.5982770919799805","2.5982770919799805"
"1980","","","","2.593691825866699","2.593691825866699","2.593691825866699"
"1982","","","","2.594919204711914","2.594919204711914","2.594919204711914"
"1992","","","","2.8797450065612793","2.8797450065612793","2.8797450065612793"
"2004","","","","2.450545072555542","2.450545072555542","2.450545072555542"
"2009","2.564997673034668","2.564997673034668","2.564997673034668","","",""
"2011","","","","2.5756452083587646","2.5756452083587646","2.5756452083587646"
"2028","2.567840099334717","2.567840099334717","2.567840099334717","","",""
"2029","2.7190101146698","2.7190101146698","2.7190101146698","","",""
"2035","","","","2.5127363204956055","2.5127363204956055","2.5127363204956055"
"2038","2.8368470668792725","2.8368470668792725","2.8368470668792725","","",""
"2043","","","","2.749525308609009","2.749525308609009","2.749525308609009"
"2044","2.526486873626709","2.526486873626709","2.526486873626709","","",""
"2048","","","","2.5998668670654297","2.5998668670654297","2.5998668670654297"
"2057","2.533512830734253","2.533512830734253","2.533512830734253","","",""
"2058","","","","2.219200611114502","2.219200611114502","2.219200611114502"
"2060","2.814340114593506","2.814340114593506","2.814340114593506","2.512080430984497","2.512080430984497","2.512080430984497"
"2061","","","","2.857084274291992","2.857084274291992","2.857084274291992"
"2072","","","","2.7212932109832764","2.7212932109832764","2.7212932109832764"
"2075","","","","2.6663923263549805","2.6663923263549805","2.6663923263549805"
"2081","","","","2.552168846130371","2.552168846130371","2.552168846130371"
"2083","2.7574188709259033","2.7574188709259033","2.7574188709259033","","",""
"2084","2.5404515266418457","2.5404515266418457","2.5404515266418457","","",""
"2096","","","","2.62469744682312","2.62469744682312","2.62469744682312"
"2097","","","","2.701895236968994","2.701895236968994","2.701895236968994"
"2109","2.22450590133667","2.22450590133667","2.22450590133667","","",""
"2111","","","","2.398214817047119","2.398214817047119","2.398214817047119"
"2125","","","","2.459096670150757","2.459096670150757","2.459096670150757"
"2130","","","","2.3744020462036133","2.3744020462036133","2.3744020462036133"
"2132","2.1897542476654053","2.1897542476654053","2.1897542476654053","","",""
"2137","2.355893135070801","2.355893135070801","2.355893135070801","2.511533498764038","2.511533498764038","2.511533498764038"
"2145","2.336916208267212","2.336916208267212","2.336916208267212","","",""
"2148","2.6219823360443115","2.6219823360443115","2.6219823360443115","","",""
"2150","2.4168338775634766","2.4168338775634766","2.4168338775634766","","",""
"2156","","","","2.4722561836242676","2.4722561836242676","2.4722561836242676"
"2159","","","","2.4494524002075195","2.4494524002075195","2.4494524002075195"
"2173","2.4775710105895996","2.4775710105895996","2.4775710105895996","2.5378565788269043","2.5378565788269043","2.5378565788269043"
"2174","","","","2.725576639175415","2.725576639175415","2.725576639175415"
"2181","","","","2.4715077877044678","2.4715077877044678","2.4715077877044678"
"2185","","","","2.488816499710083","2.488816499710083","2.488816499710083"
"2191","","","","2.5309526920318604","2.5309526920318604","2.5309526920318604"
"2203","2.385735511779785","2.385735511779785","2.385735511779785","2.4237356185913086","2.4237356185913086","2.4237356185913086"
"2208","","","","2.671588659286499","2.671588659286499","2.671588659286499"
"2214","","","","2.4342164993286133","2.4342164993286133","2.4342164993286133"
"2218","","","","2.589022636413574","2.589022636413574","2.589022636413574"
"2221","2.464149236679077","2.464149236679077","2.464149236679077","","",""
"2228","","","","2.5176827907562256","2.5176827907562256","2.5176827907562256"
"2238","","","","2.5418434143066406","2.5418434143066406","2.5418434143066406"
"2239","2.4303693771362305","2.4303693771362305","2.4303693771362305","","",""
"2245","2.259028434753418","2.259028434753418","2.259028434753418","","",""
"2253","2.5195159912109375","2.5195159912109375","2.5195159912109375","","",""
"2254","","","","2.237431526184082","2.237431526184082","2.237431526184082"
"2261","2.4096717834472656","2.4096717834472656","2.4096717834472656","","",""
"2263","2.469925880432129","2.469925880432129","2.469925880432129","","",""
"2267","2.598203420639038","2.598203420639038","2.598203420639038","","",""
"2273","2.336568832397461","2.336568832397461","2.336568832397461","2.5144946575164795","2.5144946575164795","2.5144946575164795"
"2276","","","","2.4643990993499756","2.4643990993499756","2.4643990993499756"
"2280","","","","2.457444906234741","2.457444906234741","2.457444906234741"
"2283","2.097008466720581","2.097008466720581","2.097008466720581","","",""
"2284","2.753643751144409","2.753643751144409","2.753643751144409","","",""
"2293","2.7841782569885254","2.7841782569885254","2.7841782569885254","","",""
"2299","2.359424352645874","2.359424352645874","2.359424352645874","","",""
"2305","2.341644763946533","2.341644763946533","2.341644763946533","","",""
"2310","2.311232089996338","2.311232089996338","2.311232089996338","","",""
"2312","","","","2.2699077129364014","2.2699077129364014","2.2699077129364014"
"2316","2.4233038425445557","2.4233038425445557","2.4233038425445557","2.4517204761505127","2.4517204761505127","2.4517204761505127"
"2319","2.014131784439087","2.014131784439087","2.014131784439087","","",""
"2321","2.5597782135009766","2.5597782135009766","2.5597782135009766","","",""
"2329","","","","2.5149734020233154","2.5149734020233154","2.5149734020233154"
"2331","","","","2.4935569763183594","2.4935569763183594","2.4935569763183594"
"2352","1.9856998920440674","1.9856998920440674","1.9856998920440674","","",""
"2355","2.657384157180786","2.657384157180786","2.657384157180786","","",""
"2370","2.460784912109375","2.460784912109375","2.460784912109375","","",""
"2373","2.4946646690368652","2.4946646690368652","2.4946646690368652","","",""
"2374","2.4659903049468994","2.4659903049468994","2.4659903049468994","","",""
"2383","","","","2.4730286598205566","2.4730286598205566","2.4730286598205566"
"2390","2.033209800720215","2.033209800720215","2.033209800720215","","",""
"2392","2.5425522327423096","2.5425522327423096","2.5425522327423096","","",""
"2394","","","","2.633331298828125","2.633331298828125","2.633331298828125"
"2399","2.3940858840942383","2.3940858840942383","2.3940858840942383","","",""
"2403","","","","2.290081739425659","2.290081739425659","2.290081739425659"
"2408","2.2485108375549316","2.2485108375549316","2.2485108375549316","","",""
"2412","","","","2.4585471153259277","2.4585471153259277","2.4585471153259277"
"2419","","","","2.4367740154266357","2.4367740154266357","2.4367740154266357"
"2421","","","","2.231572151184082","2.231572151184082","2.231572151184082"
"2429","","","","2.409686803817749","2.409686803817749","2.409686803817749"
"2436","2.3308677673339844","2.3308677673339844","2.3308677673339844","2.6681883335113525","2.6681883335113525","2.6681883335113525"
"2440","","","","2.4507486820220947","2.4507486820220947","2.4507486820220947"
"2443","2.2142422199249268","2.2142422199249268","2.2142422199249268","","",""
"2449","","","","2.2602076530456543","2.2602076530456543","2.2602076530456543"
"2451","2.4077680110931396","2.4077680110931396","2.4077680110931396","","",""
"2453","2.708157539367676","2.708157539367676","2.708157539367676","","",""
"2455","2.2896344661712646","2.2896344661712646","2.2896344661712646","","",""
"2462","2.169618606567383","2.169618606567383","2.169618606567383","","",""
"2477","2.2971742153167725","2.2971742153167725","2.2971742153167725","","",""
"2481","2.5994529724121094","2.5994529724121094","2.5994529724121094","","",""
"2482","","","","2.1459529399871826","2.1459529399871826","2.1459529399871826"
"2483","","","","2.603510856628418","2.603510856628418","2.603510856628418"
"2485","2.166137456893921","2.166137456893921","2.166137456893921","2.519139289855957","2.519139289855957","2.519139289855957"
"2486","","","","2.2062888145446777","2.2062888145446777","2.2062888145446777"
"2488","2.327489137649536","2.327489137649536","2.327489137649536","","",""
"2489","","","","2.1585376262664795","2.1585376262664795","2.1585376262664795"
"2498","2.5882468223571777","2.5882468223571777","2.5882468223571777","","",""
"2500","","","","2.2495176792144775","2.2495176792144775","2.2495176792144775"
"2502","2.472968816757202","2.472968816757202","2.472968816757202","","",""
"2505","2.4253158569335938","2.4253158569335938","2.4253158569335938","","",""
"2509","2.36582088470459","2.36582088470459","2.36582088470459","","",""
"2523","2.2722508907318115","2.2722508907318115","2.2722508907318115","","",""
"2527","","","","2.2595632076263428","2.2595632076263428","2.2595632076263428"
"2532","","","","2.1014139652252197","2.1014139652252197","2.1014139652252197"
"2534","2.2941596508026123","2.2941596508026123","2.2941596508026123","","",""
"2536","2.316358804702759","2.316358804702759","2.316358804702759","","",""
"2544","","","","2.250492572784424","2.250492572784424","2.250492572784424"
"2547","2.4458365440368652","2.4458365440368652","2.4458365440368652","","",""
"2557","2.4516916275024414","2.4516916275024414","2.4516916275024414","","",""
"2558","","","","2.393749952316284","2.393749952316284","2.393749952316284"
"2559","","","","2.337376832962036","2.337376832962036","2.337376832962036"
"2561","2.2151432037353516","2.2151432037353516","2.2151432037353516","","",""
"2564","2.4884285926818848","2.4884285926818848","2.4884285926818848","","",""
"2578","","","","2.169584274291992","2.169584274291992","2.169584274291992"
"2579","","","","2.22737193107605","2.22737193107605","2.22737193107605"
"2585","","","","2.201324701309204","2.201324701309204","2.201324701309204"
"2589","2.1816937923431396","2.1816937923431396","2.1816937923431396","","",""
"2591","","","","2.377112627029419","2.377112627029419","2.377112627029419"
"2598","2.3165414333343506","2.3165414333343506","2.3165414333343506","","",""
"2599","2.408379316329956","2.408379316329956","2.408379316329956","","",""
"2600","","","","2.5031657218933105","2.5031657218933105","2.5031657218933105"
"2603","","","","2.293635368347168","2.293635368347168","2.293635368347168"
"2604","","","","2.405181407928467","2.405181407928467","2.405181407928467"
"2609","2.6323201656341553","2.6323201656341553","2.6323201656341553","","",""
"2611","","","","2.4054908752441406","2.4054908752441406","2.4054908752441406"
"2612","","","","2.5083792209625244","2.5083792209625244","2.5083792209625244"
"2618","","","","2.404653310775757","2.404653310775757","2.404653310775757"
"2621","2.3173489570617676","2.3173489570617676","2.3173489570617676","","",""
"2637","2.0603954792022705","2.0603954792022705","2.0603954792022705","","",""
"2639","2.136507987976074","2.136507987976074","2.136507987976074","","",""
"2640","","","","2.451605796813965","2.451605796813965","2.451605796813965"
"2643","2.506352663040161","2.506352663040161","2.506352663040161","","",""
"2652","2.2803356647491455","2.2803356647491455","2.2803356647491455","","",""
"2657","","","","2.424452543258667","2.424452543258667","2.424452543258667"
"2661","","","","2.3831610679626465","2.3831610679626465","2.3831610679626465"
"2662","2.3024439811706543","2.3024439811706543","2.3024439811706543","","",""
"2664","","","","2.4708144664764404","2.4708144664764404","2.4708144664764404"
"2665","","","","2.3195908069610596","2.3195908069610596","2.3195908069610596"
